지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
950,2022-06-28 09:00,23.9,209.9,7.8,.5,,,95.1,0,0
950,2022-06-28 10:00,23.9,207.7,6.4,0,,,94.4,0,0
950,2022-06-28 11:00,23.5,216.6,5.9,0,,,94.7,0,0
950,2022-06-28 12:00,23.6,213.5,5.6,0,,,94.2,0,0
950,2022-06-28 13:00,23.9,211.5,6.9,0,,,92.1,0,0
950,2022-06-28 14:00,23.3,215.4,7.1,0,,,94.2,0,0
950,2022-06-28 15:00,23.1,217.5,7,.5,,,94.5,0,0
950,2022-06-28 16:00,24.4,208,7.8,0,,,90.9,0,0
950,2022-06-28 17:00,24.1,212.6,8.9,0,,,91.4,0,0
950,2022-06-28 18:00,23.4,216.8,6.7,1.5,,,93.4,0,0
950,2022-06-28 19:00,23.7,218.2,8,7,,,93.9,0,0
950,2022-06-28 20:00,23,206.3,4.6,4.5,,,94.5,0,0
950,2022-06-28 21:00,22.9,219.9,5.1,3,,,94.7,0,0
950,2022-06-28 22:00,22.8,214.1,4.3,0,,,94.8,0,0
950,2022-06-28 23:00,23.1,212.7,5.6,0,,,94.2,0,0
950,2022-06-29 00:00,23.2,213,5.1,0,,,93.7,0,0
950,2022-06-29 01:00,23.3,208.9,6.6,0,,,94.2,0,0
950,2022-06-29 02:00,23.2,203.6,6.7,0,,,95.3,0,0
950,2022-06-29 03:00,22.5,216.2,4.2,0,,,95.5,0,0
950,2022-06-29 04:00,23.4,215.5,8.5,1,,,95.1,0,0
950,2022-06-29 05:00,23.4,213.9,8.2,0,,,94.9,0,0
950,2022-06-29 06:00,23.6,212.4,5.9,2,,,94.2,0,0
950,2022-06-29 07:00,23.8,214.3,7.2,0,,,93.8,0,0
950,2022-06-29 08:00,23.9,216.3,9.2,.5,,,93.4,0,0
950,2022-06-29 09:00,23.9,211.3,8.8,0,,,92.7,0,0
950,2022-06-29 10:00,24.4,215.7,8,0,,,90.1,0,0
950,2022-06-29 11:00,24.2,221.9,6,0,,,92.2,0,0
950,2022-06-29 12:00,24.2,214.9,8,0,,,92,0,0
950,2022-06-29 13:00,24.3,210.5,7.7,0,,,91.1,0,0
950,2022-06-29 14:00,24.2,,,0,,,91.8,0,0
950,2022-06-29 15:00,24.2,213.2,6.5,,,,91.4,,
950,2022-06-29 16:00,24.3,215.3,6.8,,,,90.4,,
950,2022-06-29 17:00,24.1,216.6,6.2,,,,90.9,,
950,2022-06-29 18:00,24,213.5,7.6,,,,91.9,,
950,2022-06-29 19:00,23.8,214.6,6.6,,,,93.4,,
950,2022-06-29 20:00,23.8,204.3,7.4,,,,93,,
950,2022-06-29 21:00,23.8,213.8,7,,,,93.2,,
950,2022-06-29 22:00,23.3,216.1,6.1,,,,93.9,,
950,2022-06-29 23:00,23.2,218.8,5.7,,,,94.5,,
950,2022-06-30 00:00,23.6,219,6.9,,,,94.6,0,0
950,2022-06-30 01:00,23.9,210.5,5.9,0,,,93.7,0,0
950,2022-06-30 02:00,24,210.7,6.1,0,,,93,0,0
950,2022-06-30 03:00,24,205.5,4.9,0,,,91.9,0,0
950,2022-06-30 04:00,24.1,228.3,4.1,0,,,89.4,0,0
950,2022-06-30 05:00,23.7,206.7,2.1,0,,,90.2,0,0
950,2022-06-30 06:00,23.6,229.8,2.6,0,,,91.8,0,0
950,2022-06-30 07:00,23.7,208.1,2.9,0,,,90.7,0,0
950,2022-06-30 08:00,24.3,220.9,3.1,0,,,89.7,0,0
950,2022-06-30 09:00,25.7,213.4,2.5,0,,,84.8,0,0
950,2022-06-30 10:00,25.5,228.1,3.4,0,,,85.7,0,0
950,2022-06-30 11:00,25.2,217.6,4,0,,,85.3,0,0
950,2022-06-30 12:00,26.5,224.5,3.6,0,,,80.5,0,0
950,2022-06-30 13:00,27.9,233.1,2.8,0,,,74.9,0,0
950,2022-06-30 14:00,27.9,214.2,2.5,0,,,74.8,0,0
950,2022-06-30 15:00,28.8,212.4,2.1,0,,,70.8,0,0
950,2022-06-30 16:00,27.8,218.6,3,0,,,74.1,0,0
950,2022-06-30 17:00,27.4,214.9,2.6,0,,,73.3,0,0
950,2022-06-30 18:00,26.4,219.1,2.6,0,,,74.8,0,0
950,2022-06-30 19:00,25.7,248.4,1.1,0,,,77.9,0,0
950,2022-06-30 20:00,24.2,264.3,1,0,,,86.7,0,0
950,2022-06-30 21:00,23.7,176.8,1,0,,,90.4,0,0
950,2022-06-30 22:00,24.1,300.8,1.5,0,,,90.4,0,0
950,2022-06-30 23:00,23.9,43.7,.9,0,,,89.7,0,0
950,2022-07-01 00:00,23.6,291.6,.8,0,,,90.2,0,0
950,2022-07-01 01:00,23.2,301.3,.8,0,,,92.1,0,0
950,2022-07-01 02:00,23.2,286.3,1,0,,,92.9,0,0
950,2022-07-01 03:00,23.2,268,.9,0,,,92.7,0,0
950,2022-07-01 04:00,23,296.7,.8,0,,,93.5,0,0
950,2022-07-01 05:00,23,295.4,1,0,,,94,0,0
950,2022-07-01 06:00,23.4,255.5,.7,0,,,93.8,0,0
950,2022-07-01 07:00,25.5,0,.4,0,,,86,0,0
950,2022-07-01 08:00,24.6,124.8,1.6,0,,,83.7,0,0
950,2022-07-01 09:00,24.6,139.6,1.8,0,,,85.8,0,0
950,2022-07-01 10:00,28,25.7,.8,0,,,71.4,0,0
950,2022-07-01 11:00,26.9,125.4,2.5,0,,,75.1,0,0
950,2022-07-01 12:00,29.5,234.5,1.2,0,,,66.9,0,0
950,2022-07-01 13:00,30.2,270.9,1.4,0,,,61.4,0,0
950,2022-07-01 14:00,30.5,247.5,1.4,0,,,62.4,0,0
950,2022-07-01 15:00,30.7,215.3,1.4,0,,,64.2,0,0
950,2022-07-01 16:00,29.6,191,1.8,0,,,61.7,0,0
950,2022-07-01 17:00,29.3,226.4,1.7,0,,,61.6,0,0
950,2022-07-01 18:00,29,252.6,1.1,0,,,61.1,0,0
950,2022-07-01 19:00,27.7,285.2,1.1,0,,,65.3,0,0
950,2022-07-01 20:00,26,278.4,.7,0,,,70.4,0,0
950,2022-07-01 21:00,26.2,315,.6,0,,,74.1,0,0
950,2022-07-01 22:00,25.4,290.6,.7,0,,,76.2,0,0
950,2022-07-01 23:00,25.2,0,.2,0,,,76.7,0,0
950,2022-07-02 00:00,25.3,309.2,.9,0,,,77.8,0,0
950,2022-07-02 01:00,24.7,302,1.3,0,,,80.5,0,0
950,2022-07-02 02:00,24.3,305.8,1,0,,,81.3,0,0
950,2022-07-02 03:00,24.6,27.7,1.5,0,,,72.9,0,0
950,2022-07-02 04:00,24.4,318.1,2.3,0,,,75,0,0
950,2022-07-02 05:00,23.8,315.8,1.8,0,,,77.8,0,0
950,2022-07-02 06:00,24.1,294.1,1.1,0,,,78.9,0,0
950,2022-07-02 07:00,27.6,53.2,.7,0,,,68.7,0,0
950,2022-07-02 08:00,28.6,87.4,.6,0,,,62.6,0,0
950,2022-07-02 09:00,28.9,96.5,1.9,0,,,62.3,0,0
950,2022-07-02 10:00,29.5,108.8,2.6,0,,,56.9,0,0
950,2022-07-02 11:00,29.8,99.1,3.6,0,,,52.3,0,0
950,2022-07-02 12:00,29,104.6,2.8,0,,,53.5,0,0
950,2022-07-02 13:00,30.3,80.7,2.6,0,,,49.9,0,0
950,2022-07-02 14:00,30.1,119.7,2.5,0,,,48.3,0,0
950,2022-07-02 15:00,29.6,134.7,3.2,0,,,50.5,0,0
950,2022-07-02 16:00,29.7,141.3,2.9,0,,,50.6,0,0
950,2022-07-02 17:00,29.1,95.7,3.6,0,,,51.9,0,0
950,2022-07-02 18:00,28.4,101.2,1.9,0,,,53.3,0,0
950,2022-07-02 19:00,28.2,119.3,2,0,,,50.7,0,0
950,2022-07-02 20:00,26.9,80.5,2.7,0,,,56.1,0,0
950,2022-07-02 21:00,25.8,101.2,4,0,,,60.5,0,0
950,2022-07-02 22:00,25,83,3.3,0,,,65.5,0,0
950,2022-07-02 23:00,24.8,66.5,3.2,0,,,65.8,0,0
950,2022-07-03 00:00,25.1,79.1,3.6,0,,,62.5,0,0
950,2022-07-03 01:00,24.8,61.2,2.3,0,,,62.2,0,0
950,2022-07-03 02:00,25.4,73.6,3.2,0,,,66.5,0,0
950,2022-07-03 03:00,25.8,77.7,2.7,0,,,68.8,0,0
950,2022-07-03 04:00,25.6,83.1,2.6,0,,,70.6,0,0
950,2022-07-03 05:00,25.4,85.2,3.5,0,,,73.4,0,0
950,2022-07-03 06:00,25,79.2,2.9,0,,,77.2,0,0
950,2022-07-03 07:00,25.1,93.4,3.4,0,,,79.1,0,0
950,2022-07-03 08:00,26.5,91.8,1.9,0,,,74.3,0,0
950,2022-07-03 09:00,27.8,104.2,3.5,0,,,70.7,0,0
950,2022-07-03 10:00,28.6,127.3,2.5,0,,,69.3,0,0
950,2022-07-03 11:00,28.5,125,2.7,0,,,64.3,0,0
950,2022-07-03 12:00,28.5,138.1,3.9,0,,,67,0,0
950,2022-07-03 13:00,27.7,121.8,3.4,0,,,67.9,0,0
950,2022-07-03 14:00,29.2,129.8,1.9,0,,,62.5,0,0
950,2022-07-03 15:00,29.3,146.1,2.1,0,,,61.5,0,0
950,2022-07-03 16:00,29.8,161.9,1.4,0,,,62.4,0,0
950,2022-07-03 17:00,30.7,257.9,1.7,0,,,60.7,0,0
950,2022-07-03 18:00,29.4,266.7,1.4,0,,,64,0,0
950,2022-07-03 19:00,25.1,119.3,1.8,0,,,84.6,0,0
950,2022-07-03 20:00,25.2,128.5,2.6,0,,,85.1,0,0
950,2022-07-03 21:00,25.4,135,2.2,0,,,86,0,0
950,2022-07-03 22:00,26.2,267.3,1,0,,,74.9,0,0
950,2022-07-03 23:00,26.3,275.2,.5,0,,,72.9,0,0
950,2022-07-04 00:00,26.1,185.6,.5,0,,,73.3,0,0
950,2022-07-04 01:00,24.7,114.1,2.7,0,,,79.7,0,0
950,2022-07-04 02:00,25.6,334.8,1.2,0,,,74.9,0,0
950,2022-07-04 03:00,25.9,324.4,1.5,0,,,72.4,0,0
950,2022-07-04 04:00,25.9,299.7,.9,0,,,73.5,0,0
950,2022-07-04 05:00,25.9,228.2,.9,0,,,71.4,0,0
950,2022-07-04 06:00,24.9,72.4,.9,0,,,77.6,0,0
950,2022-07-04 07:00,27.2,238,.6,0,,,67.8,0,0
950,2022-07-04 08:00,28,115.5,1.1,0,,,66.3,0,0
950,2022-07-04 09:00,27.9,124.1,2.8,0,,,65.6,0,0
950,2022-07-04 10:00,26.7,138.3,3.6,0,,,71.3,0,0
950,2022-07-04 11:00,26.5,138.9,4.5,0,,,74.7,0,0
950,2022-07-04 12:00,27.1,133.7,4.6,0,,,70.7,0,0
950,2022-07-04 13:00,27.5,138.4,4.4,0,,,67,0,0
950,2022-07-04 14:00,27.3,137.9,4,0,,,73,0,0
950,2022-07-04 15:00,28.8,141.6,2.8,0,,,63.4,0,0
950,2022-07-04 16:00,28.1,138.8,3.4,0,,,60.7,0,0
950,2022-07-04 17:00,27.2,137,4,0,,,63.6,0,0
950,2022-07-04 18:00,27.1,127.2,2.6,0,,,65.1,0,0
950,2022-07-04 19:00,25.9,83.3,4.8,0,,,73.3,0,0
950,2022-07-04 20:00,25.2,106.1,4.3,0,,,77.8,0,0
950,2022-07-04 21:00,25.2,117.5,4.1,0,,,80.5,0,0
950,2022-07-04 22:00,25,82.8,3.6,0,,,81.6,0,0
950,2022-07-04 23:00,24.7,91.6,3.5,0,,,84.6,0,0
950,2022-07-05 00:00,24.7,82.1,3.1,0,,,84.9,0,0
950,2022-07-05 01:00,24.5,90.7,3.3,0,,,85.5,0,0
950,2022-07-05 02:00,24.6,85.3,2,0,,,85,0,0
950,2022-07-05 03:00,24.6,80,1.3,0,,,84,0,0
950,2022-07-05 04:00,25.2,317,1.7,0,,,78.1,0,0
950,2022-07-05 05:00,25.4,307.1,.9,0,,,75.9,0,0
950,2022-07-05 06:00,25.3,81.6,.8,0,,,76.8,0,0
950,2022-07-05 07:00,25.9,353.6,.6,0,,,75.7,0,0
950,2022-07-05 08:00,26.3,131.7,2.1,0,,,73.7,0,0
950,2022-07-05 09:00,26,131.1,2.4,0,,,76.1,0,0
950,2022-07-05 10:00,26.8,130.8,2.1,0,,,75.7,0,0
950,2022-07-05 11:00,28.1,164.1,1.3,0,,,70.2,0,0
950,2022-07-05 12:00,28.7,184.3,1.5,0,,,68.2,0,0
950,2022-07-05 13:00,25.8,135,3.4,0,,,77,0,0
950,2022-07-05 14:00,25.9,129.9,3.1,0,,,77.7,0,0
950,2022-07-05 15:00,26,110.7,3.3,0,,,74.7,0,0
950,2022-07-05 16:00,25.7,116.5,2.5,0,,,78,0,0
950,2022-07-05 17:00,25.4,116.4,3.2,0,,,79.9,0,0
950,2022-07-05 18:00,25.1,130.4,2.2,0,,,81.1,0,0
950,2022-07-05 19:00,24.7,137.6,2,0,,,82.7,0,0
950,2022-07-05 20:00,24.4,132.2,2.2,0,,,85.7,0,0
950,2022-07-05 21:00,24.3,118.9,1.7,0,,,87.5,0,0
950,2022-07-05 22:00,24.5,89.5,1.6,0,,,84.9,0,0
950,2022-07-05 23:00,24.4,156.3,.6,0,,,86.1,0,0
950,2022-07-06 00:00,24.3,137,1.4,0,,,86.5,0,0
950,2022-07-06 01:00,24,115.2,2,0,,,86.9,0,0
950,2022-07-06 02:00,24.1,127.9,.9,0,,,86.3,0,0
950,2022-07-06 03:00,24.1,107.3,1.5,0,,,87.2,0,0
950,2022-07-06 04:00,23.8,102,1.4,0,,,89.4,0,0
950,2022-07-06 05:00,24.2,192.4,1.1,0,,,90.3,0,0
950,2022-07-06 06:00,24.4,0,.4,0,,,89.9,0,0
950,2022-07-06 07:00,25.4,94.5,.6,0,,,84.3,0,0
950,2022-07-06 08:00,25.4,124.3,2.2,0,,,84.6,0,0
950,2022-07-06 09:00,26.7,116.5,1.9,0,,,77.7,0,0
950,2022-07-06 10:00,26.7,118.1,3,0,,,79.6,0,0
950,2022-07-06 11:00,27.3,146.4,2.3,0,,,73.8,0,0
950,2022-07-06 12:00,26.4,118.5,3.7,0,,,81.5,0,0
950,2022-07-06 13:00,27.1,116.6,3.5,0,,,78.1,0,0
950,2022-07-06 14:00,27.4,134.7,3.4,0,,,76.7,0,0
950,2022-07-06 15:00,26.7,128.6,3.7,0,,,79.6,0,0
950,2022-07-06 16:00,26.6,130,3.6,0,,,78.9,0,0
950,2022-07-06 17:00,26.7,134.1,3.2,0,,,79.5,0,0
950,2022-07-06 18:00,25.6,127.9,3.6,0,,,87.7,0,0
950,2022-07-06 19:00,25.7,130.7,3.1,0,,,88.9,0,0
950,2022-07-06 20:00,25.4,124.9,3.1,0,,,92.5,0,0
950,2022-07-06 21:00,25.4,119.5,2.5,0,,,91.9,0,0
950,2022-07-06 22:00,25.7,177.2,.9,0,,,90.3,0,0
950,2022-07-06 23:00,25.4,191.3,1.8,0,,,90.4,0,0
950,2022-07-07 00:00,25.3,208,1.2,0,,,90.2,0,0
950,2022-07-07 01:00,25.5,204.7,1.6,0,,,90,0,0
950,2022-07-07 02:00,25.3,200.9,1.4,0,,,89.8,0,0
950,2022-07-07 03:00,25.4,217.5,1.3,0,,,89.9,0,0
950,2022-07-07 04:00,25.4,220.7,1.4,0,,,89.9,0,0
950,2022-07-07 05:00,25.5,205.7,1.7,0,,,90.2,0,0
950,2022-07-07 06:00,25.5,205.7,1.9,0,,,90.6,0,0
950,2022-07-07 07:00,25.6,187.9,.9,0,,,90.3,0,0
950,2022-07-07 08:00,26.2,179.3,1.3,0,,,86.5,0,0
950,2022-07-07 09:00,27.1,152.3,1.4,0,,,84,0,0
950,2022-07-07 10:00,27.3,174.2,1.8,0,,,83.6,0,0
950,2022-07-07 11:00,27.2,179.5,2.7,0,,,83.9,0,0
950,2022-07-07 12:00,28.5,185.2,3.1,0,,,77.1,0,0
950,2022-07-07 13:00,28.9,200.7,3.2,0,,,74.7,0,0
950,2022-07-07 14:00,28.7,206.1,5.1,0,,,73.4,0,0
950,2022-07-07 15:00,28.4,198.2,4.2,0,,,73.8,0,0
950,2022-07-07 16:00,29,206.6,4.8,0,,,68,0,0
950,2022-07-07 17:00,27.7,204.3,5.1,0,,,75,0,0
950,2022-07-07 18:00,27.3,210.8,3.7,0,,,79.7,0,0
950,2022-07-07 19:00,26.4,204.2,4.2,0,,,83.3,0,0
950,2022-07-07 20:00,26.1,213.4,2.9,0,,,86.3,0,0
950,2022-07-07 21:00,26,207.1,2.9,0,,,87.4,0,0
950,2022-07-07 22:00,26,211.9,4.5,0,,,89.9,0,0
950,2022-07-07 23:00,25.9,212.5,3.4,0,,,90.3,0,0
950,2022-07-08 00:00,25.7,218,2.8,0,,,89.9,0,0
950,2022-07-08 01:00,25.7,215.6,3.8,0,,,87.5,0,0
950,2022-07-08 02:00,25.6,220.9,2.7,0,,,87.7,0,0
950,2022-07-08 03:00,25.8,218.4,3.4,0,,,88.5,0,0
950,2022-07-08 04:00,25.5,209.1,2.6,0,,,89.1,0,0
950,2022-07-08 05:00,25.4,227.8,2.3,0,,,89.1,0,0
950,2022-07-08 06:00,25.3,210.6,2.4,0,,,90.9,0,0
950,2022-07-08 07:00,26.1,224.9,1.7,0,,,88.8,0,0
950,2022-07-08 08:00,25.6,219,1.4,0,,,87.5,0,0
950,2022-07-08 09:00,25.9,242.9,2,0,,,85.3,0,0
950,2022-07-08 10:00,26.5,228.4,2.6,0,,,82.5,0,0
950,2022-07-08 11:00,27.4,251.9,2,0,,,80.1,0,0
950,2022-07-08 12:00,26.1,227,.9,0,,,83.5,0,0
950,2022-07-08 13:00,27.2,219.7,2.2,0,,,81,0,0
950,2022-07-08 14:00,28.7,223,2.3,0,,,77.2,0,0
950,2022-07-08 15:00,28.8,207.5,2.8,0,,,71.6,0,0
950,2022-07-08 16:00,26.4,213.6,3.7,0,,,83.8,0,0
950,2022-07-08 17:00,26.6,216.8,1.5,0,,,84.6,0,0
950,2022-07-08 18:00,25.7,220.1,1.8,0,,,84.9,0,0
950,2022-07-08 19:00,25.4,294.4,.8,0,,,88.5,0,0
950,2022-07-08 20:00,25.4,284.7,1.2,0,,,85.9,0,0
950,2022-07-08 21:00,25.3,303.7,.8,0,,,87.7,0,0
950,2022-07-08 22:00,25.2,346.8,1.2,0,,,88.6,0,0
950,2022-07-08 23:00,25.2,308.6,.7,0,,,90.2,0,0
950,2022-07-09 00:00,24.8,296.9,1,0,,,91.7,0,0
950,2022-07-09 01:00,24.7,305.3,1,0,,,91.3,0,0
950,2022-07-09 02:00,24.5,299.5,1.6,0,,,92.6,0,0
950,2022-07-09 03:00,24.6,307.2,1.9,0,,,90.5,0,0
950,2022-07-09 04:00,24.5,309.1,2.3,0,,,88,0,0
950,2022-07-09 05:00,24.1,313.6,2.6,0,,,89.2,0,0
950,2022-07-09 06:00,23.9,312.5,2.8,0,,,88.6,0,0
950,2022-07-09 07:00,24.4,312.4,3.4,0,,,85.9,0,0
950,2022-07-09 08:00,25.8,305.9,2.2,0,,,79.6,0,0
950,2022-07-09 09:00,26.7,308.4,2.6,0,,,75.9,0,0
950,2022-07-09 10:00,27.9,314,2.8,0,,,69.6,0,0
950,2022-07-09 11:00,28.4,28.7,.9,0,,,65.9,0,0
950,2022-07-09 12:00,28,143.8,1.4,0,,,66.2,0,0
950,2022-07-09 13:00,28.2,135.3,3.4,0,,,63.7,0,0
950,2022-07-09 14:00,27.3,140.6,3.6,0,,,68.2,0,0
950,2022-07-09 15:00,27,149.9,2.7,0,,,69.6,0,0
950,2022-07-09 16:00,27.7,125.9,3.7,0,,,68.4,0,0
950,2022-07-09 17:00,27,134.1,4.1,0,,,68.6,0,0
950,2022-07-09 18:00,26.7,122.1,3.2,0,,,70.9,0,0
950,2022-07-09 19:00,26.3,107.8,3,0,,,72.7,0,0
950,2022-07-09 20:00,25.8,133.2,1.4,0,,,71.1,0,0
950,2022-07-09 21:00,25.7,81.3,3.1,0,,,71.1,0,0
950,2022-07-09 22:00,25.6,95.7,2.1,0,,,73.1,0,0
950,2022-07-09 23:00,25.6,74.6,1,0,,,74.2,0,0
950,2022-07-10 00:00,25.9,308.6,1.3,0,,,74.9,0,0
950,2022-07-10 01:00,25.3,306.4,.7,0,,,80.6,0,0
950,2022-07-10 02:00,24.8,290.8,1.2,0,,,80,0,0
950,2022-07-10 03:00,24.7,0,.2,0,,,79.8,0,0
950,2022-07-10 04:00,24.3,280.5,1.2,0,,,82.5,0,0
950,2022-07-10 05:00,24.5,341.8,.9,0,,,83.4,0,0
950,2022-07-10 06:00,24.3,90.4,2.3,0,,,86.6,0,0
950,2022-07-10 07:00,24.4,95.2,3.6,0,,,86.3,0,0
950,2022-07-10 08:00,25,93.6,2.6,0,,,80.7,0,0
950,2022-07-10 09:00,25.9,85.3,1.9,0,,,78.7,0,0
950,2022-07-10 10:00,27,107.7,1.1,0,,,75.3,0,0
950,2022-07-10 11:00,26.6,124.1,1.4,0,,,76.2,0,0
950,2022-07-10 12:00,26.7,127.7,2.8,0,,,76.7,0,0
950,2022-07-10 13:00,27.5,129.8,2.4,0,,,73.6,0,0
950,2022-07-10 14:00,26,132.7,4.1,0,,,77.8,0,0
950,2022-07-10 15:00,26.7,80.4,4.7,0,,,74.5,0,0
950,2022-07-10 16:00,25.7,118.3,5,0,,,76.7,0,0
950,2022-07-10 17:00,25.5,123.3,6.7,0,,,77.2,0,0
950,2022-07-10 18:00,25.1,127.6,5,0,,,78.7,0,0
950,2022-07-10 19:00,24.8,128.6,3.1,0,,,79.2,0,0
950,2022-07-10 20:00,24.8,102.9,3.5,0,,,80.2,0,0
950,2022-07-10 21:00,24.7,108.2,3.7,0,,,79.9,0,0
950,2022-07-10 22:00,24.6,90.5,2.4,0,,,78.5,0,0
950,2022-07-10 23:00,24.5,99.1,2.3,0,,,80.1,0,0
950,2022-07-11 00:00,24.2,96.5,1.9,0,,,82.2,0,15.4
950,2022-07-11 01:00,24.1,100.7,1.7,0,,,82,0,0
950,2022-07-11 02:00,23.9,63.1,.6,0,,,83.9,0,0
950,2022-07-11 03:00,24.2,22.5,.5,0,,,82.7,0,0
950,2022-07-11 04:00,23.9,93.1,2.1,0,,,83.6,0,0
950,2022-07-11 05:00,23.9,66.2,1.4,0,,,84.9,0,0
950,2022-07-11 06:00,24.4,0,.2,0,,,83.1,0,0
950,2022-07-11 07:00,24.7,117.6,2,0,,,85.8,0,0
950,2022-07-11 08:00,24.9,218.9,.8,0,,,85,0,0
950,2022-07-11 09:00,24.3,196.3,1.1,1,,,88.9,0,0
950,2022-07-11 10:00,24.2,108.1,2.5,0,,,89.4,0,0
950,2022-07-11 11:00,24.8,204.9,1.5,0,,,83,0,0
950,2022-07-11 12:00,23.2,59.7,.8,14,,,92.5,0,0
950,2022-07-11 13:00,22.9,78.9,4,22,,,93.7,0,0
950,2022-07-11 14:00,23.8,73.5,2.6,.5,,,92.9,0,0
950,2022-07-11 15:00,24.9,129.4,1.9,0,,,89.2,0,0
950,2022-07-11 16:00,23.4,109.9,2.7,.5,,,89.2,0,0
950,2022-07-11 17:00,24.5,0,.3,0,,,85.8,0,0
950,2022-07-11 18:00,24.4,107.3,1.3,.5,,,90,0,0
950,2022-07-11 19:00,24.4,106.6,.6,0,,,88.8,0,0
950,2022-07-11 20:00,24.1,90.1,.6,0,,,89.5,0,0
950,2022-07-11 21:00,24.3,0,.1,0,,,90.6,0,0
950,2022-07-11 22:00,24,0,.4,0,,,91.7,0,0
950,2022-07-11 23:00,24,0,.4,0,,,92,0,0
950,2022-07-12 00:00,23.9,298.4,.8,0,,,92.6,0,0
950,2022-07-12 01:00,23.6,89.7,3.2,0,,,92.3,0,0
950,2022-07-12 02:00,23.4,100.3,2.1,0,,,85.6,0,0
950,2022-07-12 03:00,23.6,113.9,1.5,0,,,81.8,0,0
950,2022-07-12 04:00,23.5,109.1,1.5,0,,,83.3,0,0
950,2022-07-12 05:00,23.4,59.4,1.8,0,,,83.4,0,0
950,2022-07-12 06:00,23.5,62.9,1.2,0,,,81.5,0,0
950,2022-07-12 07:00,23.4,77.4,2.2,0,,,82,0,0
950,2022-07-12 08:00,25,66.6,2.6,0,,,75.3,0,0
950,2022-07-12 09:00,25.4,86.4,3.7,0,,,69.6,0,0
950,2022-07-12 10:00,25.8,83,4.6,0,,,68.9,0,0
950,2022-07-12 11:00,26.9,93.5,3,0,,,68.4,0,0
950,2022-07-12 12:00,26.4,100,3,0,,,68,0,0
950,2022-07-12 13:00,25.6,118.2,4,0,,,68.6,0,0
950,2022-07-12 14:00,25,96.8,5.1,0,,,68.6,0,0
950,2022-07-12 15:00,24.9,88.7,5.7,0,,,69.8,0,0
950,2022-07-12 16:00,24.6,84.7,4.9,0,,,70.2,0,0
950,2022-07-12 17:00,24.2,80.2,5.1,0,,,69.3,0,0
950,2022-07-12 18:00,23.8,92.9,2.8,0,,,70.8,0,0
950,2022-07-12 19:00,23.5,79.3,5.4,0,,,72.7,0,0
950,2022-07-12 20:00,23.3,89.2,4.2,0,,,75.3,0,0
950,2022-07-12 21:00,23.2,90.7,3.3,0,,,76.8,0,0
950,2022-07-12 22:00,23.3,96.4,4.2,0,,,74.7,0,0
950,2022-07-12 23:00,23.1,39.2,1.6,0,,,72.7,0,0
950,2022-07-13 00:00,22.7,94.2,1.6,0,,,73,0,0
950,2022-07-13 01:00,22.6,101.2,3.4,0,,,73.1,0,0
950,2022-07-13 02:00,22.1,90.3,2.5,0,,,76,0,0
950,2022-07-13 03:00,22,86.6,2.3,0,,,77.3,0,0
950,2022-07-13 04:00,22.5,333.9,1,0,,,78.1,0,0
950,2022-07-13 05:00,22.2,79.8,2.2,0,,,79,0,0
950,2022-07-13 06:00,22.3,104.5,2.2,0,,,78.8,0,0
950,2022-07-13 07:00,22.5,96.6,1.9,0,,,78.9,0,0
950,2022-07-13 08:00,22.9,102.6,2.2,0,,,78.2,0,0
950,2022-07-13 09:00,23.3,122,2,0,,,76.8,0,0
950,2022-07-13 10:00,24.3,115.9,1.6,0,,,74.7,0,0
950,2022-07-13 11:00,24,134.3,3.5,0,,,76.4,0,0
950,2022-07-13 12:00,23.8,135.4,3.9,0,,,77.6,0,0
950,2022-07-13 13:00,24.2,122.7,3.3,0,,,77.7,0,0
950,2022-07-13 14:00,23.6,138.8,3.8,0,,,79.2,0,0
950,2022-07-13 15:00,23.7,132.6,3,0,,,82.3,0,0
950,2022-07-13 16:00,23.7,127.8,2.5,0,,,79.6,0,0
950,2022-07-13 17:00,23.7,134.5,4,0,,,79.9,0,0
950,2022-07-13 18:00,23.6,132,3.2,0,,,79.9,0,0
950,2022-07-13 19:00,23.5,120.9,3.9,0,,,83.8,0,0
950,2022-07-13 20:00,23.7,128.2,1.9,0,,,84.3,0,0
950,2022-07-13 21:00,23.7,145.4,1.6,0,,,86.3,0,0
950,2022-07-13 22:00,24,186.2,1.8,0,,,83.5,0,0
950,2022-07-13 23:00,24.2,251.7,1,0,,,83.8,0,0
950,2022-07-14 00:00,24.4,230.6,2.1,0,,,85,0,0
950,2022-07-14 01:00,24.7,219.7,3.2,0,,,89.9,0,0
950,2022-07-14 02:00,24.6,213.3,1.2,0,,,92.5,0,0
950,2022-07-14 03:00,24.3,280.7,.7,0,,,92.1,0,0
950,2022-07-14 04:00,24.1,261.9,.9,0,,,90.1,0,0
950,2022-07-14 05:00,24.5,272,1.1,0,,,87.8,0,0
950,2022-07-14 06:00,24.9,299.6,.8,0,,,87.2,0,0
950,2022-07-14 07:00,24.8,292.9,.8,0,,,89.3,0,0
950,2022-07-14 08:00,25.8,248.4,1.5,0,,,85.2,0,0
950,2022-07-14 09:00,26.1,229.4,2,0,,,84.4,0,0
950,2022-07-14 10:00,26.5,219.9,1.3,0,,,84.4,0,0
