지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
941,2022-06-11 11:00,24.1,35.0,2.0,0.0,61.7
941,2022-06-11 12:00,24.9,87.6,2.9,0.0,59.5
941,2022-06-11 13:00,24.7,83.8,3.3,0.0,59.4
941,2022-06-11 14:00,25.4,46.6,2.2,0.0,60.8
941,2022-06-11 15:00,24.3,31.9,3.5,0.0,56.6
941,2022-06-11 16:00,25.1,22.7,3.8,0.0,57.8
941,2022-06-11 17:00,24.8,33.7,3.4,0.0,55.9
941,2022-06-11 18:00,24.2,54.5,3.8,0.0,56.6
941,2022-06-11 19:00,23.0,57.6,3.6,0.0,55.7
941,2022-06-11 20:00,21.8,44.2,2.2,0.0,59.7
941,2022-06-11 21:00,20.9,90.4,1.5,0.0,61.1
941,2022-06-11 22:00,20.2,66.4,1.7,0.0,58.6
941,2022-06-11 23:00,19.4,13.4,1.5,0.0,68.5
941,2022-06-12 00:00,18.8,25.2,2.7,0.0,72.5
941,2022-06-12 01:00,18.6,42.0,2.8,0.0,71.2
941,2022-06-12 02:00,18.6,29.4,2.2,0.0,73.1
941,2022-06-12 03:00,18.5,31.0,3.0,0.0,72.0
941,2022-06-12 04:00,18.0,27.3,1.2,0.0,77.5
941,2022-06-12 05:00,17.7,48.6,1.3,0.0,77.5
941,2022-06-12 06:00,18.3,347.9,1.4,0.0,76.0
941,2022-06-12 07:00,19.2,39.8,1.4,0.0,72.5
941,2022-06-12 08:00,20.1,19.6,2.7,0.0,67.8
941,2022-06-12 09:00,22.3,25.8,2.7,0.0,59.8
941,2022-06-12 10:00,23.1,33.4,3.2,0.0,57.8
941,2022-06-12 11:00,25.3,337.6,1.9,0.0,53.0
941,2022-06-12 12:00,24.1,41.9,4.0,0.0,55.0
941,2022-06-12 13:00,24.8,77.1,2.3,0.0,54.9
941,2022-06-12 14:00,24.3,96.0,3.4,0.0,56.7
941,2022-06-12 15:00,23.4,107.0,3.8,0.0,59.8
941,2022-06-12 16:00,23.3,82.6,3.4,0.0,62.5
941,2022-06-12 17:00,22.6,94.7,3.3,0.0,63.7
941,2022-06-12 18:00,21.2,74.6,5.1,0.0,67.7
941,2022-06-12 19:00,20.4,82.8,4.2,0.0,69.1
941,2022-06-12 20:00,19.7,64.2,3.4,0.0,71.4
941,2022-06-12 21:00,19.3,58.2,3.1,0.0,73.8
941,2022-06-12 22:00,19.1,66.1,2.4,0.0,74.3
941,2022-06-12 23:00,19.0,43.9,2.2,0.0,73.7
941,2022-06-13 00:00,19.1,55.0,2.9,0.0,72.8
941,2022-06-13 01:00,18.6,24.4,1.9,0.0,76.7
941,2022-06-13 02:00,18.7,32.8,2.1,0.0,75.7
941,2022-06-13 03:00,18.8,45.3,2.5,0.0,72.4
941,2022-06-13 04:00,18.8,37.9,3.1,0.0,71.8
941,2022-06-13 05:00,18.8,45.5,3.0,0.0,71.8
941,2022-06-13 06:00,18.9,53.5,2.4,0.0,72.8
941,2022-06-13 07:00,19.2,55.4,2.8,0.0,72.3
941,2022-06-13 08:00,19.8,42.2,2.3,0.0,71.3
941,2022-06-13 09:00,20.3,54.0,3.4,0.0,69.4
941,2022-06-13 10:00,20.5,49.4,3.4,0.0,67.8
941,2022-06-13 11:00,21.0,34.4,3.4,0.0,64.3
941,2022-06-13 12:00,21.4,38.3,3.9,0.0,61.3
941,2022-06-13 13:00,22.5,38.7,4.0,0.0,57.6
941,2022-06-13 14:00,22.2,44.8,3.8,0.0,58.4
941,2022-06-13 15:00,21.4,45.0,3.6,0.0,62.0
941,2022-06-13 16:00,21.0,36.5,3.9,0.0,64.3
941,2022-06-13 17:00,21.1,36.7,3.2,0.0,66.3
941,2022-06-13 18:00,20.9,34.6,3.0,0.0,68.6
941,2022-06-13 19:00,20.5,42.5,2.7,0.0,70.2
941,2022-06-13 20:00,20.2,55.8,2.0,0.0,70.1
941,2022-06-13 21:00,20.2,27.1,1.8,0.0,71.2
941,2022-06-13 22:00,20.0,38.5,2.8,0.0,72.2
941,2022-06-13 23:00,19.1,57.0,2.3,0.0,79.4
941,2022-06-14 00:00,18.8,48.0,3.4,0.0,80.2
941,2022-06-14 01:00,18.4,35.2,3.1,0.0,82.8
941,2022-06-14 02:00,18.5,37.6,3.5,0.0,82.3
941,2022-06-14 03:00,18.6,36.4,3.6,0.0,83.0
941,2022-06-14 04:00,18.4,45.3,4.0,0.5,83.9
941,2022-06-14 05:00,18.2,41.8,3.9,0.0,83.8
941,2022-06-14 06:00,18.6,41.1,4.3,0.0,79.8
941,2022-06-14 07:00,18.2,38.6,4.0,0.0,83.7
941,2022-06-14 08:00,18.4,38.2,4.4,0.0,83.2
941,2022-06-14 09:00,18.3,37.6,4.0,0.5,82.9
941,2022-06-14 10:00,18.5,12.8,3.2,0.0,85.0
941,2022-06-14 11:00,19.5,34.7,4.1,0.0,76.3
941,2022-06-14 12:00,19.8,39.7,3.6,0.0,75.0
941,2022-06-14 13:00,17.2,13.0,4.1,0.0,90.0
941,2022-06-14 14:00,17.2,24.5,3.0,0.5,90.2
941,2022-06-14 15:00,17.0,24.2,3.0,0.0,90.2
941,2022-06-14 16:00,16.8,11.8,3.3,0.0,89.5
941,2022-06-14 17:00,16.8,17.2,3.9,0.0,89.3
941,2022-06-14 18:00,17.0,24.2,3.4,0.0,87.8
941,2022-06-14 19:00,17.0,28.4,2.9,0.5,87.4
941,2022-06-14 20:00,17.0,29.7,2.6,0.0,87.1
941,2022-06-14 21:00,17.0,41.5,2.3,0.0,86.0
941,2022-06-14 22:00,17.1,60.3,1.4,0.0,85.6
941,2022-06-14 23:00,17.4,335.8,1.5,0.0,84.0
941,2022-06-15 00:00,17.3,345.4,2.3,0.0,82.8
941,2022-06-15 01:00,16.8,55.9,2.5,0.0,86.4
941,2022-06-15 02:00,17.3,341.6,2.4,0.0,84.1
941,2022-06-15 03:00,17.2,14.9,1.3,0.0,85.3
941,2022-06-15 04:00,16.4,354.4,1.6,0.0,92.6
941,2022-06-15 05:00,16.4,339.9,0.7,0.0,94.1
941,2022-06-15 06:00,16.7,28.7,0.8,0.0,93.8
941,2022-06-15 07:00,17.4,316.3,0.8,0.5,90.4
941,2022-06-15 08:00,17.6,282.0,0.7,0.0,87.9
941,2022-06-15 09:00,18.7,243.1,1.2,0.0,85.4
941,2022-06-15 10:00,19.4,226.5,1.9,0.0,83.0
941,2022-06-15 11:00,20.4,235.5,1.1,0.0,80.4
941,2022-06-15 12:00,22.0,202.4,2.8,0.0,73.1
941,2022-06-15 13:00,24.4,197.9,2.4,0.0,67.7
941,2022-06-15 14:00,25.0,216.0,3.3,0.0,64.1
941,2022-06-15 15:00,24.1,207.7,3.0,0.0,66.6
941,2022-06-15 16:00,23.8,215.0,3.6,0.0,67.7
941,2022-06-15 17:00,23.6,213.5,3.8,0.0,72.1
941,2022-06-15 18:00,23.2,212.0,3.0,0.0,70.7
941,2022-06-15 19:00,22.8,214.1,2.5,0.0,72.8
941,2022-06-15 20:00,21.7,182.2,1.8,0.0,80.2
941,2022-06-15 21:00,21.8,164.0,1.3,0.0,79.1
941,2022-06-15 22:00,21.7,202.6,0.8,0.0,81.8
941,2022-06-15 23:00,21.6,261.1,1.7,0.0,82.4
941,2022-06-16 00:00,21.2,280.4,2.1,0.0,85.6
941,2022-06-16 01:00,21.0,259.8,1.6,0.0,85.2
941,2022-06-16 02:00,20.8,256.0,1.3,0.0,85.2
941,2022-06-16 03:00,20.5,294.1,1.8,0.0,84.1
941,2022-06-16 04:00,20.1,246.6,0.9,0.0,85.9
941,2022-06-16 05:00,20.3,241.6,1.3,0.0,86.3
941,2022-06-16 06:00,20.5,210.2,2.9,0.0,83.2
941,2022-06-16 07:00,21.4,213.7,2.7,0.0,79.6
941,2022-06-16 08:00,22.2,229.1,3.3,0.0,74.3
941,2022-06-16 09:00,23.2,225.0,3.8,0.0,68.7
941,2022-06-16 10:00,24.6,218.0,3.3,0.0,61.6
941,2022-06-16 11:00,25.7,219.1,3.4,0.0,59.9
941,2022-06-16 12:00,25.5,227.7,3.9,0.0,61.0
941,2022-06-16 13:00,27.5,222.9,3.6,0.0,54.3
941,2022-06-16 14:00,27.9,218.0,2.4,0.0,53.4
941,2022-06-16 15:00,27.7,206.7,3.6,0.0,52.5
941,2022-06-16 16:00,27.3,211.5,3.9,0.0,52.4
941,2022-06-16 17:00,26.8,221.6,3.0,0.0,55.6
941,2022-06-16 18:00,26.2,203.8,2.4,0.0,58.9
941,2022-06-16 19:00,24.9,218.9,2.4,0.0,62.1
941,2022-06-16 20:00,23.7,206.7,1.8,0.0,65.3
941,2022-06-16 21:00,23.7,210.2,1.8,0.0,63.5
941,2022-06-16 22:00,22.5,289.9,0.9,0.0,73.1
941,2022-06-16 23:00,21.1,292.9,0.5,0.0,80.7
941,2022-06-17 00:00,21.9,196.3,1.9,0.0,73.7
941,2022-06-17 01:00,21.4,206.7,1.5,0.0,75.7
941,2022-06-17 02:00,21.2,211.8,1.8,0.0,76.8
941,2022-06-17 03:00,20.9,235.2,0.5,0.0,82.0
941,2022-06-17 04:00,20.7,205.7,1.7,0.0,84.1
941,2022-06-17 05:00,19.9,345.9,0.9,0.0,88.7
941,2022-06-17 06:00,19.6,271.2,0.7,0.0,92.1
941,2022-06-17 07:00,21.7,198.2,1.8,0.0,82.5
941,2022-06-17 08:00,23.2,186.7,2.3,0.0,75.5
941,2022-06-17 09:00,24.8,196.8,2.3499999999999996,0.0,68.2
941,2022-06-17 10:00,25.7,206.9,2.4,0.0,63.2
941,2022-06-17 11:00,26.5,239.7,3.3,0.0,62.3
941,2022-06-17 12:00,27.0,236.5,3.8,0.0,57.7
941,2022-06-17 13:00,27.8,234.4,3.9,0.0,58.9
941,2022-06-17 14:00,27.5,231.5,4.2,0.0,59.1
941,2022-06-17 15:00,26.9,226.5,3.9,0.0,61.7
941,2022-06-17 16:00,25.6,226.7,4.7,0.0,67.8
941,2022-06-17 17:00,25.6,243.7,3.8,0.0,69.1
941,2022-06-17 18:00,25.0,213.2,3.5,0.0,68.0
941,2022-06-17 19:00,23.6,213.2,3.1,0.0,77.5
941,2022-06-17 20:00,23.7,212.1,2.4,0.0,76.4
941,2022-06-17 21:00,23.5,203.8,1.5,0.0,77.4
941,2022-06-17 22:00,23.8,215.7,1.8,0.0,77.6
941,2022-06-17 23:00,23.7,213.3,3.6,0.0,78.4
941,2022-06-18 00:00,23.9,200.4,2.6,0.0,77.4
941,2022-06-18 01:00,23.8,217.8,1.8,0.0,78.9
941,2022-06-18 02:00,23.1,257.4,0.9,0.0,84.4
941,2022-06-18 03:00,22.7,304.1,0.7,0.0,86.8
941,2022-06-18 04:00,23.5,176.5,1.4,0.0,80.2
941,2022-06-18 05:00,22.7,314.0,1.1,0.0,87.1
941,2022-06-18 06:00,22.8,265.2,1.0,0.0,86.7
941,2022-06-18 07:00,23.8,275.8,1.2,0.0,83.7
941,2022-06-18 08:00,24.7,251.6,1.6,0.0,78.1
941,2022-06-18 09:00,26.0,228.1,1.6,0.0,69.2
941,2022-06-18 10:00,27.2,220.5,2.7,0.0,64.3
941,2022-06-18 11:00,28.7,212.4,3.3,0.0,60.8
941,2022-06-18 12:00,28.4,235.6,4.0,0.0,61.4
941,2022-06-18 13:00,28.8,233.8,3.7,0.0,60.6
941,2022-06-18 14:00,29.2,219.5,3.8,0.0,56.3
941,2022-06-18 15:00,30.2,209.1,2.9,0.0,53.9
941,2022-06-18 16:00,29.5,223.2,3.5,0.0,55.5
941,2022-06-18 17:00,28.8,211.3,3.4,0.0,56.9
941,2022-06-18 18:00,27.2,236.4,3.5,0.0,62.4
941,2022-06-18 19:00,26.2,182.9,2.2,0.0,64.8
941,2022-06-18 20:00,25.3,210.3,2.0,0.0,69.4
941,2022-06-18 21:00,24.3,188.7,1.3,0.0,73.2
941,2022-06-18 22:00,23.9,191.3,1.8,0.0,75.5
941,2022-06-18 23:00,23.5,206.5,0.8,0.0,77.0
941,2022-06-19 00:00,23.3,196.0,2.4,0.0,78.3
941,2022-06-19 01:00,22.8,250.2,1.2,0.0,82.0
941,2022-06-19 02:00,22.6,184.6,2.1,0.0,81.8
941,2022-06-19 03:00,22.4,174.5,0.9,0.0,83.3
941,2022-06-19 04:00,22.8,213.2,1.5,0.0,81.1
941,2022-06-19 05:00,21.8,339.9,0.5,0.0,89.0
941,2022-06-19 06:00,22.3,204.4,1.5,0.0,84.4
941,2022-06-19 07:00,23.3,183.6,0.9,0.0,82.0
941,2022-06-19 08:00,23.9,211.5,1.4,0.0,77.3
941,2022-06-19 09:00,25.1,218.4,2.2,0.0,75.6
941,2022-06-19 10:00,26.9,212.9,2.1,0.0,66.8
941,2022-06-19 11:00,27.2,236.2,3.5,0.0,66.3
941,2022-06-19 12:00,27.5,216.8,3.2,0.0,61.4
941,2022-06-19 13:00,27.9,229.3,3.7,0.0,63.3
941,2022-06-19 14:00,28.7,219.9,3.3,0.0,60.3
941,2022-06-19 15:00,29.3,233.4,3.7,0.0,59.2
941,2022-06-19 16:00,28.7,224.7,3.3,0.0,59.7
941,2022-06-19 17:00,27.2,234.4,3.9,0.0,68.0
941,2022-06-19 18:00,27.2,228.7,3.0,0.0,67.9
941,2022-06-19 19:00,26.0,193.0,2.8,0.0,71.9
941,2022-06-19 20:00,25.0,163.7,1.9,0.0,75.3
941,2022-06-19 21:00,24.0,191.4,1.3,0.0,79.2
941,2022-06-19 22:00,23.8,211.2,1.5,0.0,81.6
941,2022-06-19 23:00,23.5,171.4,1.3,0.0,82.1
941,2022-06-20 00:00,23.4,210.4,2.3,0.0,82.7
941,2022-06-20 01:00,22.9,199.5,0.9,0.0,84.8
941,2022-06-20 02:00,22.9,206.8,0.9,0.0,85.1
941,2022-06-20 03:00,22.7,211.4,1.0,0.0,87.4
941,2022-06-20 04:00,22.7,226.9,1.7,0.0,87.4
941,2022-06-20 05:00,22.5,339.2,0.9,0.0,88.3
941,2022-06-20 06:00,23.0,259.7,0.9,0.0,87.0
941,2022-06-20 07:00,24.3,295.4,0.7,0.0,81.5
941,2022-06-20 08:00,25.9,265.1,1.1,0.0,73.9
941,2022-06-20 09:00,27.1,271.5,1.2,0.0,70.0
941,2022-06-20 10:00,28.0,235.3,2.1,0.0,66.4
941,2022-06-20 11:00,28.3,231.1,3.1,0.0,65.9
941,2022-06-20 12:00,29.3,241.1,3.3,0.0,66.1
941,2022-06-20 13:00,28.9,235.8,3.4,0.0,64.9
941,2022-06-20 14:00,29.5,233.2,4.1,0.0,58.9
941,2022-06-20 15:00,29.2,219.3,3.7,0.0,59.1
941,2022-06-20 16:00,28.7,232.7,3.9,0.0,62.2
941,2022-06-20 17:00,27.3,234.5,4.1,0.0,66.4
941,2022-06-20 18:00,26.9,229.2,3.7,0.0,69.0
941,2022-06-20 19:00,25.7,235.7,2.9,0.0,73.9
941,2022-06-20 20:00,24.8,224.0,2.5,0.0,78.1
941,2022-06-20 21:00,24.0,258.7,1.4,0.0,82.4
941,2022-06-20 22:00,24.5,248.3,1.5,0.0,81.6
941,2022-06-20 23:00,24.7,217.6,2.2,0.0,79.4
941,2022-06-21 00:00,24.3,245.9,1.9,0.0,82.4
941,2022-06-21 01:00,24.4,254.5,1.7,0.0,81.4
941,2022-06-21 02:00,24.2,252.7,1.5,0.0,82.5
941,2022-06-21 03:00,24.2,324.9,1.1,0.0,83.2
941,2022-06-21 04:00,24.1,277.2,0.6,0.0,84.3
941,2022-06-21 05:00,23.8,355.6,1.2,0.0,85.8
941,2022-06-21 06:00,24.0,17.3,0.9,0.0,83.2
941,2022-06-21 07:00,24.6,21.3,1.5,0.0,80.5
941,2022-06-21 08:00,26.1,46.6,1.6,0.0,77.2
941,2022-06-21 09:00,25.9,75.7,2.2,0.0,75.0
941,2022-06-21 10:00,26.8,97.8,2.7,0.0,72.1
941,2022-06-21 11:00,28.9,68.4,2.7,0.0,64.7
941,2022-06-21 12:00,28.4,70.0,2.8,0.0,65.5
941,2022-06-21 13:00,28.5,137.9,2.7,0.0,64.2
941,2022-06-21 14:00,28.3,114.3,3.1,0.0,66.3
941,2022-06-21 15:00,29.9,133.7,3.3,0.0,59.5
941,2022-06-21 16:00,30.1,102.7,2.3,0.0,55.8
941,2022-06-21 17:00,29.4,99.8,3.1,0.0,62.2
941,2022-06-21 18:00,28.7,80.7,2.7,0.0,61.6
941,2022-06-21 19:00,27.4,63.6,2.5,0.0,65.4
941,2022-06-21 20:00,26.3,87.2,2.5,0.0,70.7
941,2022-06-21 21:00,25.6,59.2,2.6,0.0,73.2
941,2022-06-21 22:00,24.2,238.9,0.5,0.0,81.4
941,2022-06-21 23:00,24.0,264.5,0.9,0.0,84.4
941,2022-06-22 00:00,24.0,236.2,2.0,0.0,84.1
941,2022-06-22 01:00,23.4,176.3,1.2,0.0,85.5
941,2022-06-22 02:00,22.6,306.2,1.1,0.0,89.6
941,2022-06-22 03:00,22.2,0.0,0.2,0.0,91.6
941,2022-06-22 04:00,22.4,357.9,0.6,0.0,90.5
941,2022-06-22 05:00,22.2,315.8,0.8,0.0,92.0
941,2022-06-22 06:00,22.6,280.8,0.5,0.0,91.1
941,2022-06-22 07:00,24.3,277.6,1.3,0.0,84.8
941,2022-06-22 08:00,25.7,262.8,1.8,0.0,77.8
941,2022-06-22 09:00,27.0,246.7,2.6,0.0,71.3
941,2022-06-22 10:00,28.4,244.6,2.6,0.0,66.7
941,2022-06-22 11:00,30.5,243.1,2.8,0.0,63.3
941,2022-06-22 12:00,30.4,232.6,3.6,0.0,62.9
941,2022-06-22 13:00,31.1,223.9,4.3,0.0,60.1
941,2022-06-22 14:00,31.2,207.5,3.3,0.0,59.7
941,2022-06-22 15:00,31.3,216.7,3.7,0.0,57.9
941,2022-06-22 16:00,31.3,216.6,3.3,0.0,57.2
941,2022-06-22 17:00,30.7,196.2,2.5,0.0,58.7
941,2022-06-22 18:00,28.9,211.7,3.1,0.0,62.9
941,2022-06-22 19:00,27.6,223.3,2.9,0.0,66.5
941,2022-06-22 20:00,25.8,187.2,2.3,0.0,71.7
941,2022-06-22 21:00,24.9,184.8,2.8,0.0,77.1
941,2022-06-22 22:00,24.2,179.5,2.3,0.0,81.2
941,2022-06-22 23:00,24.1,220.5,3.2,0.0,81.8
941,2022-06-23 00:00,24.2,222.7,2.5,0.0,81.7
941,2022-06-23 01:00,24.2,243.2,2.0,0.0,82.5
941,2022-06-23 02:00,24.2,227.6,1.1,0.0,81.1
941,2022-06-23 03:00,24.8,324.9,0.8,0.0,78.3
941,2022-06-23 04:00,24.1,355.7,1.5,0.0,82.4
941,2022-06-23 05:00,24.0,335.2,0.9,0.0,85.6
941,2022-06-23 06:00,24.0,289.5,1.8,0.0,90.5
941,2022-06-23 07:00,24.6,250.3,1.6,0.0,90.9
941,2022-06-23 08:00,25.7,227.3,2.8,0.0,84.8
941,2022-06-23 09:00,25.4,210.4,2.0,0.0,86.8
941,2022-06-23 10:00,24.7,183.0,2.9,0.0,91.4
941,2022-06-23 11:00,25.3,179.0,3.7,0.0,86.4
941,2022-06-23 12:00,25.3,195.5,3.3,0.0,85.6
941,2022-06-23 13:00,25.1,199.5,2.6,0.0,86.8
941,2022-06-23 14:00,26.4,190.1,3.1,0.0,80.6
941,2022-06-23 15:00,25.6,181.3,2.2,0.0,83.1
941,2022-06-23 16:00,25.5,198.3,2.4,0.0,83.8
941,2022-06-23 17:00,25.3,182.5,3.4,0.0,84.3
941,2022-06-23 18:00,24.8,172.5,3.5,0.0,87.4
941,2022-06-23 19:00,25.2,174.2,3.0,0.0,84.4
941,2022-06-23 20:00,25.1,206.7,2.3,0.0,84.5
941,2022-06-23 21:00,24.9,186.0,2.1,0.0,84.4
941,2022-06-23 22:00,25.0,207.3,2.9,0.0,84.4
941,2022-06-23 23:00,25.2,198.8,2.4,0.0,84.1
941,2022-06-24 00:00,24.9,191.6,3.2,0.0,85.3
941,2022-06-24 01:00,24.7,171.9,4.5,0.0,86.4
941,2022-06-24 02:00,24.5,179.9,3.5,0.0,86.9
941,2022-06-24 03:00,24.2,191.9,3.1,0.0,88.5
941,2022-06-24 04:00,23.7,211.7,2.1,9.5,93.4
941,2022-06-24 05:00,23.6,198.2,3.0,1.0,90.4
941,2022-06-24 06:00,23.7,208.6,3.1,1.0,90.7
941,2022-06-24 07:00,23.5,211.5,3.6,3.0,91.3
941,2022-06-24 08:00,23.6,223.3,2.7,3.0,92.5
941,2022-06-24 09:00,23.2,221.9,2.3,4.0,93.3
941,2022-06-24 10:00,23.8,195.2,1.8,3.0,93.1
941,2022-06-24 11:00,23.8,197.1,2.0,0.5,93.2
941,2022-06-24 12:00,24.6,218.8,4.0,0.0,87.8
941,2022-06-24 13:00,26.0,211.1,3.5,0.0,84.3
941,2022-06-24 14:00,25.8,206.3,3.6,0.0,82.3
941,2022-06-24 15:00,26.5,209.3,4.1,0.0,78.0
941,2022-06-24 16:00,26.6,213.3,4.0,0.0,76.3
941,2022-06-24 17:00,27.4,173.1,2.1,0.0,73.7
941,2022-06-24 18:00,26.1,214.2,4.0,0.0,76.5
941,2022-06-24 19:00,25.9,216.2,2.3,0.0,76.2
941,2022-06-24 20:00,25.1,212.8,3.3,0.0,81.3
941,2022-06-24 21:00,24.5,222.7,4.3,0.0,84.2
941,2022-06-24 22:00,24.2,211.4,3.5,0.0,85.4
941,2022-06-24 23:00,24.0,212.7,2.1,0.0,86.5
941,2022-06-25 00:00,24.0,196.8,1.8,0.0,86.3
941,2022-06-25 01:00,23.8,189.5,2.2,0.0,87.4
941,2022-06-25 02:00,23.5,204.8,1.8,0.0,87.3
941,2022-06-25 03:00,23.6,193.9,2.0,0.0,86.9
941,2022-06-25 04:00,23.1,189.8,1.4,0.0,88.5
941,2022-06-25 05:00,22.7,326.0,1.0,0.0,90.8
941,2022-06-25 06:00,23.5,167.1,1.2,0.0,86.1
941,2022-06-25 07:00,24.7,219.1,2.6,0.0,81.2
941,2022-06-25 08:00,23.9,230.4,3.5,0.0,85.9
941,2022-06-25 09:00,25.1,182.1,2.8,0.0,78.9
941,2022-06-25 10:00,25.4,216.8,2.7,0.0,78.5
941,2022-06-25 11:00,27.0,212.8,3.2,0.0,74.3
941,2022-06-25 12:00,27.3,219.2,3.3,0.0,74.1
941,2022-06-25 13:00,27.1,203.3,3.1,0.0,76.4
941,2022-06-25 14:00,28.9,231.5,3.0,0.0,72.1
941,2022-06-25 15:00,26.9,196.1,4.0,0.0,73.6
941,2022-06-25 16:00,27.4,195.5,3.0,0.0,71.5
941,2022-06-25 17:00,25.6,183.2,2.9,0.0,79.0
941,2022-06-25 18:00,25.9,228.3,2.2,0.0,79.1
941,2022-06-25 19:00,25.8,220.1,2.6,0.0,78.7
941,2022-06-25 20:00,24.9,207.1,3.2,0.0,86.3
941,2022-06-25 21:00,23.8,200.3,3.3,0.0,89.7
941,2022-06-25 22:00,23.3,201.4,2.8,0.0,92.7
941,2022-06-25 23:00,23.8,219.5,3.5,0.0,92.6
941,2022-06-26 00:00,24.3,223.9,3.0,0.0,85.5
941,2022-06-26 01:00,24.3,213.2,1.5,0.0,85.2
941,2022-06-26 02:00,24.4,207.3,3.1,0.0,85.3
941,2022-06-26 03:00,24.5,195.5,2.1,0.0,84.0
941,2022-06-26 04:00,24.3,227.6,2.0,0.0,85.2
941,2022-06-26 05:00,23.7,217.1,2.5,0.0,88.7
941,2022-06-26 06:00,24.0,229.1,1.8,0.0,88.8
941,2022-06-26 07:00,23.8,217.4,2.3,0.0,90.1
941,2022-06-26 08:00,24.2,247.3,1.5,0.0,92.3
941,2022-06-26 09:00,24.4,212.8,2.2,0.0,89.6
941,2022-06-26 10:00,25.9,215.5,2.0,0.0,83.8
941,2022-06-26 11:00,26.9,224.2,3.0,0.0,78.9
941,2022-06-26 12:00,26.4,197.1,2.1,0.0,83.2
941,2022-06-26 13:00,26.2,212.1,2.7,0.0,84.4
941,2022-06-26 14:00,26.3,176.6,2.6,0.0,83.6
941,2022-06-26 15:00,26.6,209.3,2.4,0.0,83.3
941,2022-06-26 16:00,26.1,180.6,2.5,0.0,84.9
941,2022-06-26 17:00,25.9,196.9,1.6,0.0,85.7
941,2022-06-26 18:00,26.2,220.5,2.4,0.0,84.9
941,2022-06-26 19:00,26.0,199.5,2.6,0.0,85.7
941,2022-06-26 20:00,25.5,190.9,2.1,0.0,88.4
941,2022-06-26 21:00,25.4,194.0,1.7,0.0,89.0
941,2022-06-26 22:00,25.2,192.6,2.2,0.0,90.9
941,2022-06-26 23:00,25.1,214.0,1.5,0.0,91.7
941,2022-06-27 00:00,25.0,159.7,1.9,0.0,92.4
941,2022-06-27 01:00,25.5,204.4,1.8,0.0,91.3
941,2022-06-27 02:00,24.8,203.1,2.4,0.0,93.3
941,2022-06-27 03:00,24.9,219.7,1.3,0.0,93.9
941,2022-06-27 04:00,24.9,217.2,1.8,0.0,94.9
941,2022-06-27 05:00,24.6,217.5,3.3,0.5,95.3
941,2022-06-27 06:00,24.6,201.5,3.3,11.0,95.3
941,2022-06-27 07:00,24.7,201.9,2.9,11.0,95.1
941,2022-06-27 08:00,24.6,208.7,2.8,4.0,95.6
941,2022-06-27 09:00,25.6,203.7,2.6,0.5,94.3
941,2022-06-27 10:00,25.8,194.9,2.2,0.0,92.3
941,2022-06-27 11:00,24.9,209.9,3.7,1.0,93.9
941,2022-06-27 12:00,25.4,187.9,3.4,0.5,93.4
941,2022-06-27 13:00,26.6,202.0,4.1,0.0,86.8
941,2022-06-27 14:00,26.6,192.3,4.1,0.0,86.4
941,2022-06-27 15:00,25.8,210.7,3.9,1.0,91.1
941,2022-06-27 16:00,25.6,202.6,3.8,0.5,93.0
941,2022-06-27 17:00,26.4,198.8,3.7,0.0,87.7
941,2022-06-27 18:00,25.8,191.1,3.6,0.0,90.1
941,2022-06-27 19:00,25.6,187.3,4.5,0.0,91.2
941,2022-06-27 20:00,25.4,192.5,3.2,0.0,90.6
941,2022-06-27 21:00,25.4,209.6,3.8,0.0,90.2
941,2022-06-27 22:00,24.5,206.4,3.3,1.0,93.7
941,2022-06-27 23:00,24.1,197.8,3.4,2.5,94.8
941,2022-06-28 00:00,24.6,201.5,3.1,3.0,94.1
941,2022-06-28 01:00,24.7,196.9,4.0,0.0,93.8
941,2022-06-28 02:00,24.9,207.9,3.8,0.0,92.4
941,2022-06-28 03:00,24.9,210.5,3.5,0.0,92.0
941,2022-06-28 04:00,24.9,199.8,3.8,0.0,91.8
941,2022-06-28 05:00,24.9,197.3,3.3,0.0,91.4
941,2022-06-28 06:00,24.9,204.8,3.6,0.0,91.7
941,2022-06-28 07:00,25.0,202.7,3.6,0.0,92.6
941,2022-06-28 08:00,25.1,207.1,4.3,0.5,93.1
941,2022-06-28 09:00,25.6,210.0,3.1,0.5,90.9
941,2022-06-28 10:00,24.9,201.0,3.2,2.0,94.2
941,2022-06-28 11:00,26.1,197.2,4.4,0.0,90.1
941,2022-06-28 12:00,26.7,203.1,4.2,0.0,85.8
941,2022-06-28 13:00,26.5,206.8,4.5,0.5,87.0
941,2022-06-28 14:00,27.2,205.2,4.9,0.0,83.5
941,2022-06-28 15:00,26.4,208.5,4.3,0.0,85.9
941,2022-06-28 16:00,26.8,195.8,4.6,0.0,84.2
941,2022-06-28 17:00,26.5,209.2,4.0,0.0,85.4
941,2022-06-28 18:00,26.1,211.0,4.1,0.5,88.1
941,2022-06-28 19:00,25.9,213.1,4.1,0.0,87.0
941,2022-06-28 20:00,25.7,204.6,4.1,0.0,88.0
941,2022-06-28 21:00,25.4,196.9,4.6,0.0,89.8
941,2022-06-28 22:00,25.0,190.5,4.1,0.0,89.8
941,2022-06-28 23:00,25.5,204.5,3.4,0.0,88.3
941,2022-06-29 00:00,25.5,202.1,3.9,0.0,88.5
